Order_ID,Date,Region,Product_Category,Price,Quantity,Marketing_Spend,Economic_Index,Competitor_Price,Sales,Profit,High_Performer
912,2022-04-16,East,Grocery,70.97,1,2084.51,117.26,59.31,71.14,15.51,1
913,2022-02-15,North,Grocery,188.03,19,1896.52,104.76,162.41,3906.94,1109.82,1
914,2022-11-09,East,Grocery,362.41,2,518.5,116.38,317.99,712.68,212.72,0
915,2022-11-22,West,Electronics,45.15,15,4664.3,116.34,50.23,612.16,161.51,0
916,2022-11-27,West,Clothing,370.38,8,3182.82,94.81,329.81,3184.02,923.45,1
917,2022-06-18,West,Furniture,108.31,15,2024.91,87.19,111.69,1773.46,635.21,1
918,2022-10-14,West,Furniture,313.8,2,4294.03,97.39,275.25,588.83,115.77,0
919,2022-06-05,South,Furniture,24.6,1,1108.85,92.87,24.26,26.78,7.44,1
920,2022-02-07,South,Electronics,62.08,17,832.06,100.4,61.1,1139.88,310.42,1
921,2022-08-27,North,Electronics,380.38,17,4491.56,112.27,304.86,6233.82,1808.41,0
922,2022-09-10,North,Clothing,107.79,8,3252.51,90.5,88.49,815.92,160.23,0
923,2022-01-09,South,Furniture,246.7,12,4891.48,88.02,218.61,2837.2,958.65,0
924,2022-05-16,South,Furniture,339.44,12,3115.2,96.48,398.42,3705.44,1090.16,0
925,2022-12-06,East,Electronics,440.15,11,293.83,96.12,466.4,5033.39,1510.51,1
926,2022-04-12,North,Furniture,330.5,7,2192.85,85.15,389.67,2302.0,767.11,0
927,2022-09-02,West,Clothing,197.54,13,4078.64,114.69,211.21,2335.31,503.65,0
928,2022-06-01,South,Clothing,76.89,13,3583.38,118.93,85.82,948.14,166.84,0
929,2022-09-01,West,Furniture,13.48,12,4448.96,105.65,13.01,155.03,45.86,0
930,2022-02-18,East,Furniture,270.36,1,4847.94,117.32,310.44,266.13,66.54,0
931,2022-04-04,East,Electronics,187.47,15,2407.0,87.96,195.09,2564.96,645.27,0
932,2022-09-03,East,Clothing,153.33,19,1051.23,101.46,180.0,3108.48,869.58,1
933,2022-12-09,East,Furniture,439.93,8,871.12,81.24,518.57,3336.93,1056.37,0
934,2022-04-12,South,Electronics,88.22,4,2940.71,106.68,102.74,341.98,86.39,0
935,2022-08-07,North,Grocery,334.06,11,4173.1,110.67,314.1,3584.14,987.21,0
936,2022-12-23,North,Furniture,59.63,5,1327.37,112.24,54.37,279.73,70.79,0
937,2022-01-09,West,Furniture,452.25,19,4481.49,89.13,495.66,8265.69,1634.29,0
938,2022-05-21,South,Electronics,305.86,13,473.88,109.31,320.16,3580.92,1187.69,0
939,2022-04-15,North,Grocery,149.3,9,2325.65,114.54,174.2,1477.22,629.7,1
940,2022-03-04,South,Grocery,335.18,12,2995.0,100.23,270.55,4370.24,1893.97,1
941,2022-12-21,West,Furniture,367.47,17,3996.91,85.42,359.76,6658.5,2532.19,1
942,2022-05-27,North,Grocery,247.06,18,4450.41,98.2,252.59,4361.68,1284.19,0
943,2022-07-26,West,Grocery,264.91,12,2239.25,105.35,259.62,3075.84,921.72,0
944,2022-10-10,North,Grocery,463.0,17,165.71,80.78,550.6,7432.54,1441.73,0
945,2022-11-20,West,Furniture,291.25,1,2827.88,109.53,272.1,306.69,106.73,1
946,2022-07-13,South,Furniture,327.57,13,3304.57,104.74,302.65,3905.64,1273.14,0
947,2022-02-21,East,Furniture,380.44,1,722.8,94.27,394.52,405.98,174.39,1
948,2022-10-21,North,Clothing,144.96,6,144.91,88.06,171.58,889.49,322.11,1
949,2022-01-31,North,Electronics,248.16,9,1299.25,115.26,239.81,2331.88,581.61,1
950,2022-08-30,North,Electronics,347.32,5,4549.61,112.17,287.0,1803.47,562.89,1
951,2022-04-19,North,Electronics,70.02,12,3942.97,103.36,58.32,884.83,368.99,1
952,2022-02-26,South,Clothing,169.01,11,3786.44,116.46,172.67,1869.18,469.67,1
953,2022-03-27,East,Clothing,371.88,13,3168.67,106.76,316.29,5265.51,2236.63,1
954,2022-11-16,East,Electronics,290.1,2,4674.61,108.8,319.55,547.6,148.07,0
955,2022-12-19,North,Clothing,160.04,19,609.4,118.49,185.02,2901.02,576.26,0
956,2022-04-17,East,Clothing,166.04,6,1640.73,103.24,181.31,978.5,255.38,0
957,2022-03-14,North,Electronics,309.4,6,3805.54,91.04,359.52,1974.42,732.01,1
958,2022-05-29,North,Clothing,377.37,19,594.64,118.48,400.4,7106.99,2234.62,0
959,2022-09-30,South,Electronics,490.91,13,3922.41,110.85,437.52,6920.73,2335.31,1
960,2022-03-30,North,Electronics,255.95,8,2843.46,99.46,256.45,1915.07,353.69,0
961,2022-07-15,West,Grocery,74.23,19,2380.98,90.6,81.19,1448.7,355.68,1
962,2022-04-12,North,Clothing,65.18,9,1537.41,99.63,63.58,617.15,215.87,1
963,2022-08-19,South,Furniture,233.6,16,449.17,114.17,259.91,3441.15,1118.34,0
964,2022-09-30,West,Grocery,469.48,15,4735.77,89.79,400.29,6763.65,1277.71,0
965,2022-10-07,West,Clothing,430.65,10,639.09,117.9,417.45,3883.87,918.94,0
966,2022-05-04,West,Electronics,149.5,3,3509.82,86.58,164.67,490.48,151.46,1
967,2022-07-18,North,Grocery,303.94,5,330.6,106.74,348.05,1417.26,258.5,0
968,2022-06-06,West,Grocery,225.71,11,1399.9,116.16,209.52,2508.78,994.03,1
969,2022-04-21,South,Furniture,491.68,13,3949.78,93.03,554.02,6275.24,2022.4,0
970,2022-10-14,West,Electronics,48.83,15,337.96,97.92,47.77,790.45,332.47,1
971,2022-10-15,South,Grocery,324.37,7,245.71,82.87,345.12,2239.55,530.41,0
972,2022-03-06,South,Electronics,306.95,6,347.23,84.18,353.73,1851.81,442.98,1
973,2022-02-26,South,Grocery,276.99,8,4754.16,102.19,259.38,2420.63,848.46,1
974,2022-10-08,South,Grocery,324.96,10,4893.5,86.34,323.33,3161.29,795.98,0
975,2022-05-25,East,Grocery,220.86,4,1930.35,106.8,183.04,840.43,184.24,0
976,2022-02-19,West,Furniture,396.75,18,842.14,97.67,439.71,6804.48,2511.84,0
977,2022-10-07,North,Furniture,494.78,16,3309.04,97.71,583.63,7514.34,1921.99,0
978,2022-03-30,South,Grocery,207.31,15,433.25,87.75,183.64,3257.75,1274.34,1
979,2022-10-29,West,Electronics,292.32,9,1023.09,82.25,243.29,2890.15,899.33,1
980,2022-09-17,South,Clothing,141.57,11,4725.8,95.85,152.54,1553.89,459.92,0
981,2022-08-15,East,Clothing,232.93,11,3908.93,102.27,246.51,2312.89,692.48,0
982,2022-08-16,West,Furniture,342.61,17,4734.3,87.88,394.05,6062.51,2039.26,1
983,2022-12-22,South,Grocery,201.14,2,2452.66,94.93,200.6,408.65,152.07,1
984,2022-01-02,South,Electronics,264.39,8,587.53,104.17,224.3,1936.9,444.76,0
985,2022-05-21,West,Furniture,298.52,9,3451.0,100.07,331.71,2870.07,946.55,1
986,2022-08-30,West,Furniture,169.45,1,4484.86,80.97,159.19,176.97,72.58,1
987,2022-06-25,South,Grocery,407.03,15,2843.97,109.56,457.92,5651.87,1966.18,0
988,2022-04-17,North,Electronics,132.45,18,3167.32,86.02,130.81,2386.24,676.78,1
989,2022-02-28,West,Electronics,338.11,17,538.65,97.35,318.61,5766.41,1967.26,1
990,2022-02-21,North,Grocery,276.27,3,990.86,83.44,299.93,778.45,166.78,0
991,2022-01-28,South,Furniture,213.73,19,2816.07,101.09,233.75,3699.54,541.91,0
992,2022-01-23,East,Electronics,150.25,3,998.69,97.27,169.34,481.67,164.3,1
993,2022-10-12,North,Electronics,12.67,4,724.3,105.57,10.51,46.96,10.03,0
994,2022-06-25,South,Clothing,356.89,9,1354.5,106.03,302.11,3235.44,1027.38,1
995,2022-08-15,South,Clothing,341.72,11,4369.53,119.96,356.45,3687.26,1262.62,0
996,2022-05-27,West,Clothing,498.19,14,3093.7,81.6,578.18,7054.71,1658.49,1
997,2022-02-24,North,Electronics,418.17,7,1737.3,112.72,340.96,3144.29,1087.78,1
998,2022-02-15,East,Furniture,352.43,10,786.81,101.77,283.07,3238.88,1086.1,0
999,2022-03-28,East,Electronics,361.06,13,3425.43,96.84,427.7,4787.0,1212.69,1
1000,2022-07-10,South,Electronics,204.67,18,1142.36,104.14,204.97,3954.58,1042.17,1
1001,2022-05-12,South,Grocery,418.12,1,1453.57,111.7,372.17,433.29,161.21,1
1002,2022-06-10,North,Furniture,465.92,16,4977.87,80.9,393.77,7617.93,1921.66,1
1003,2022-02-11,West,Furniture,127.21,10,3941.25,92.98,138.47,1312.28,304.98,1
1004,2022-08-30,East,Grocery,183.87,3,3644.63,90.96,209.32,543.63,182.62,0
1005,2022-01-21,North,Grocery,68.44,15,828.3,98.25,68.23,931.5,275.32,0
1006,2022-03-13,South,Electronics,208.28,9,1532.83,115.0,230.92,1843.75,438.45,0
1007,2022-08-09,North,Grocery,32.88,6,4714.9,104.15,27.68,200.12,62.02,1
1008,2022-09-21,East,Clothing,270.04,5,2303.03,87.55,270.89,1357.92,328.9,1
1009,2022-04-20,South,Electronics,335.26,7,3631.02,100.01,388.11,2543.88,1109.9,1
1010,2022-06-15,North,Electronics,369.24,2,1899.13,101.69,317.27,774.87,330.54,1
1011,2022-07-09,South,Electronics,119.65,11,4591.55,108.22,127.87,1288.35,498.32,0
1012,2022-10-10,South,Clothing,271.93,13,2145.5,109.23,274.31,3234.05,977.22,0
1013,2022-01-05,North,Grocery,365.21,18,4988.15,115.48,410.56,6408.47,2160.12,0
1014,2022-11-21,North,Furniture,159.24,19,965.74,103.21,184.98,2916.78,695.84,0
1015,2022-09-29,South,Furniture,388.07,15,1748.61,88.45,359.07,5447.14,904.5,0
1016,2022-02-07,North,Electronics,241.71,16,2297.2,92.82,265.34,4231.85,1572.62,1
1017,2022-11-24,North,Grocery,341.43,12,870.45,107.62,343.27,4220.58,1033.24,1
1018,2022-07-29,East,Furniture,451.58,7,2926.73,81.64,456.51,3405.3,978.97,1
1019,2022-11-19,South,Grocery,31.48,18,3154.24,82.25,25.49,561.06,183.32,0
1020,2022-04-08,South,Furniture,184.33,5,907.12,107.57,185.4,866.38,254.48,0
1021,2022-09-15,East,Furniture,391.71,18,822.52,82.93,440.65,7406.77,2113.97,1
1022,2022-09-17,South,Furniture,63.98,9,3247.16,81.53,67.09,607.86,204.72,1
1023,2022-03-14,West,Furniture,338.9,19,3249.73,107.71,389.19,6236.03,1381.26,0
1024,2022-02-16,East,Furniture,442.59,11,4933.01,100.5,519.47,4890.62,1685.61,1
1025,2022-09-14,South,Furniture,36.18,3,944.99,103.19,36.99,113.75,37.78,1
1026,2022-12-04,North,Grocery,376.14,17,3142.01,108.76,386.6,6699.2,2681.59,1
1027,2022-09-16,West,Clothing,300.56,15,721.54,98.48,342.02,4866.91,1923.22,1
1028,2022-03-18,South,Electronics,498.37,5,264.37,102.42,537.21,2639.29,974.61,1
1029,2022-02-23,North,Electronics,383.4,19,177.68,83.68,356.82,7192.99,2415.12,0
1030,2022-11-26,East,Clothing,45.46,5,808.44,107.81,38.96,233.68,94.8,1
1031,2022-05-04,South,Grocery,466.11,8,637.22,102.68,545.97,3396.84,845.13,0
1032,2022-07-28,North,Furniture,467.5,11,4051.83,87.19,553.45,5024.42,1587.59,0
1033,2022-04-05,North,Grocery,320.59,19,3359.84,83.15,333.89,5681.73,1130.49,0
1034,2022-04-30,West,Electronics,494.97,18,3037.21,86.85,542.81,8557.8,2031.84,0
1035,2022-09-06,North,Grocery,228.43,4,728.12,97.01,205.33,959.12,362.99,1
1036,2022-01-18,North,Clothing,446.99,16,3107.85,83.51,427.6,7457.0,2222.66,1
1037,2022-01-17,North,Furniture,268.64,19,604.44,108.76,269.06,5317.25,2000.64,1
1038,2022-02-17,East,Grocery,462.63,3,226.14,93.64,518.76,1498.18,521.6,1
1039,2022-03-07,North,Clothing,319.91,4,4408.1,80.52,376.82,1276.89,421.59,0
1040,2022-03-27,East,Electronics,255.15,1,2020.64,90.54,301.55,260.43,59.69,1
1041,2022-08-15,North,Electronics,81.98,6,906.17,89.34,74.22,446.4,139.18,0
1042,2022-08-22,West,Furniture,164.46,12,1968.03,119.63,147.85,1976.02,458.66,1
1043,2022-08-19,North,Electronics,37.69,18,2214.39,89.2,37.93,645.02,110.31,0
1044,2022-08-23,East,Clothing,287.73,18,1967.62,96.47,313.93,5129.14,1134.16,0
1045,2022-02-04,South,Clothing,100.27,12,2847.4,83.8,88.25,1182.39,410.84,0
1046,2022-06-15,North,Furniture,268.83,15,2332.74,104.23,289.46,3938.16,817.76,0
1047,2022-11-14,East,Furniture,125.92,13,429.48,98.59,142.07,1674.44,419.83,1
1048,2022-05-24,South,Furniture,26.33,13,166.84,92.13,28.41,362.14,136.53,1
1049,2022-08-23,West,Clothing,76.27,10,2111.56,89.25,65.17,716.42,250.37,0
1050,2022-03-21,East,Electronics,17.11,12,2071.15,94.99,14.94,202.48,38.84,0
1051,2022-05-15,West,Grocery,303.86,11,3770.87,93.15,317.33,3590.59,1574.82,1
1052,2022-01-04,East,Grocery,200.43,6,364.83,98.29,204.41,1295.86,549.14,1
1053,2022-07-26,West,Grocery,203.1,15,2460.84,102.85,229.55,2909.57,1035.84,0
1054,2022-06-22,South,Clothing,250.4,7,3559.68,99.62,226.13,1887.74,633.78,1
1055,2022-11-03,West,Grocery,393.03,13,2445.36,81.79,363.09,4897.11,1002.67,0
1056,2022-04-02,South,Furniture,251.19,11,3379.0,109.3,244.38,2862.36,867.98,1
1057,2022-07-20,South,Grocery,343.49,13,657.43,96.44,363.8,4654.71,1816.15,1
1058,2022-02-20,North,Clothing,163.91,3,4281.4,114.54,181.78,459.17,83.3,0
1059,2022-07-16,South,Clothing,168.83,15,1386.29,84.88,169.49,2575.58,874.14,1
1060,2022-10-07,North,Electronics,188.12,10,3274.33,88.38,161.42,2033.37,540.12,1
1061,2022-06-21,South,Grocery,367.15,19,1466.47,118.01,303.01,7119.5,2854.33,1
1062,2022-05-11,North,Clothing,414.96,16,3379.81,113.26,356.92,6026.7,876.02,0
1063,2022-08-09,North,Electronics,138.01,7,2395.46,103.93,112.12,922.58,336.6,0
1064,2022-07-30,North,Electronics,448.6,19,1370.16,80.76,365.32,9230.58,3516.48,1
1065,2022-11-25,East,Electronics,381.16,10,1425.56,112.19,398.77,4005.06,1377.18,1
1066,2022-02-01,West,Electronics,224.95,10,1683.05,113.56,206.74,2321.37,910.05,1
1067,2022-05-29,East,Grocery,144.27,2,2843.29,118.44,151.62,274.66,84.66,0
1068,2022-07-31,West,Electronics,370.36,18,3467.69,83.83,432.97,6757.85,2272.96,1
1069,2022-10-31,North,Grocery,412.33,2,3498.2,81.59,468.31,816.11,216.3,0
1070,2022-06-12,South,Electronics,265.84,8,2418.74,104.71,261.2,2294.36,806.55,1
1071,2022-05-11,West,Clothing,174.87,10,2111.47,89.2,168.3,1862.75,733.94,1
1072,2022-03-12,West,Electronics,404.99,12,3246.83,89.83,341.69,5145.98,2133.88,1
1073,2022-03-23,East,Electronics,141.84,6,1797.7,118.92,169.05,811.57,293.99,0
1074,2022-09-28,West,Furniture,60.11,1,593.69,108.3,48.84,64.56,26.83,1
1075,2022-09-06,North,Grocery,65.27,12,3297.18,110.95,61.57,733.62,162.98,0
1076,2022-03-27,East,Grocery,280.4,4,1359.88,117.95,243.36,1226.04,549.76,1
1077,2022-09-20,South,Furniture,173.35,17,1125.68,89.64,147.69,3073.93,1264.99,1
1078,2022-11-15,East,Grocery,418.3,2,3679.04,101.32,490.42,912.14,349.7,1
1079,2022-09-22,West,Furniture,372.01,9,3447.04,106.43,439.07,3501.91,1458.19,1
1080,2022-03-09,North,Grocery,127.46,13,2272.27,103.43,151.73,1667.65,373.47,1
1081,2022-11-04,South,Electronics,210.52,1,1313.07,112.29,232.67,205.73,39.23,0
1082,2022-06-05,North,Electronics,306.15,19,2196.78,87.9,321.66,6031.74,2395.74,1
1083,2022-02-11,South,Furniture,335.05,4,1474.27,109.24,300.5,1252.2,306.07,0
1084,2022-10-01,East,Electronics,494.78,11,4926.26,81.15,462.74,5015.69,1464.64,0
1085,2022-03-02,West,Clothing,25.84,2,3914.02,104.34,30.71,50.37,12.32,0
1086,2022-05-13,South,Furniture,162.18,9,3485.66,96.17,186.53,1434.97,441.61,0
1087,2022-09-23,West,Grocery,193.23,17,3572.54,84.58,178.19,3469.69,1258.34,1
1088,2022-07-06,East,Electronics,271.77,4,605.42,117.72,303.84,1017.77,210.73,0
1089,2022-03-11,East,Furniture,207.12,16,2903.07,99.2,206.41,3461.12,851.19,1
1090,2022-08-10,West,Furniture,187.96,19,630.03,119.47,196.94,3679.05,1394.21,1
1091,2022-11-07,East,Electronics,333.08,6,4913.71,87.92,284.33,1821.18,275.03,0
1092,2022-07-11,West,Grocery,84.94,19,1196.71,93.62,101.62,1621.5,587.08,1
1093,2022-05-02,West,Clothing,171.85,6,2035.45,93.4,151.73,1005.9,321.93,0
1094,2022-08-04,East,Furniture,295.38,16,422.87,87.65,284.44,5139.03,1946.84,1
1095,2022-08-17,West,Clothing,387.81,17,722.46,82.34,357.62,6141.36,1956.27,0
1096,2022-11-08,South,Clothing,464.01,12,1959.36,100.26,475.67,5360.26,1690.76,0
1097,2022-10-25,West,Electronics,465.08,2,578.33,115.91,437.15,939.7,314.72,1
1098,2022-09-08,West,Grocery,383.11,6,122.07,92.53,387.22,2217.89,787.63,0
1099,2022-12-18,South,Furniture,278.53,5,598.6,81.97,223.42,1344.76,325.24,0
1100,2022-11-18,North,Electronics,211.76,15,3380.12,88.65,219.45,3438.84,1026.22,1
1101,2022-08-10,East,Electronics,15.23,4,2122.91,114.39,13.72,66.77,22.75,1
1102,2022-05-08,North,Grocery,112.99,12,207.73,112.68,91.02,1398.44,485.94,1
1103,2022-10-31,South,Electronics,409.68,14,2524.3,85.35,472.88,5906.64,2277.76,1
1104,2022-07-03,West,Clothing,217.0,9,3083.11,87.17,193.19,1767.51,313.34,0
1105,2022-05-14,West,Electronics,298.02,11,725.08,116.13,318.56,3538.85,1278.75,1
1106,2022-01-20,West,Clothing,349.67,5,2652.28,113.46,395.86,1907.86,614.68,1
1107,2022-06-27,West,Clothing,415.98,7,2449.14,100.55,372.76,2693.29,604.79,0
1108,2022-05-30,East,Electronics,97.53,19,3815.68,111.75,102.07,2033.12,684.13,1
1109,2022-11-10,North,Furniture,306.5,3,4348.01,109.87,350.36,918.58,342.8,0
1110,2022-10-07,East,Electronics,110.98,14,3587.24,88.44,118.63,1617.14,511.35,1
1111,2022-02-09,South,Clothing,237.65,6,2200.46,85.07,243.95,1396.9,460.22,0
1112,2022-01-17,South,Furniture,236.68,11,901.76,85.0,191.87,2349.64,329.4,0
1113,2022-02-16,East,Electronics,368.3,8,2392.51,105.86,416.92,2680.78,410.63,0
1114,2022-09-13,South,Furniture,383.66,6,1805.33,115.69,379.13,2314.76,473.33,1
1115,2022-01-24,South,Clothing,74.98,16,2321.52,100.68,82.88,1186.98,277.7,0
1116,2022-03-12,West,Grocery,65.42,1,2432.69,107.57,68.24,65.92,20.53,1
1117,2022-04-08,West,Clothing,93.67,3,886.96,93.63,87.08,285.91,113.56,1
1118,2022-06-26,East,Electronics,136.39,12,3545.16,91.66,134.77,1786.03,553.05,1
1119,2022-10-07,West,Clothing,480.03,4,960.44,82.58,494.94,1865.5,607.66,0
1120,2022-10-31,South,Clothing,478.85,10,4264.94,113.85,451.34,5106.93,1419.04,1
1121,2022-02-06,South,Electronics,128.34,12,1961.8,97.94,153.01,1493.94,430.63,0
1122,2022-11-12,West,Electronics,478.07,8,2896.35,110.43,411.11,3879.49,1390.75,1
1123,2022-04-06,West,Clothing,454.86,6,738.67,92.37,385.15,2994.34,1188.39,1
1124,2022-09-14,East,Electronics,24.89,11,326.67,90.65,24.86,269.36,94.61,0
1125,2022-08-16,West,Grocery,20.85,15,451.89,109.89,17.12,315.37,111.5,1
1126,2022-02-13,South,Grocery,347.66,14,4926.29,92.39,311.78,4651.63,858.58,0
1127,2022-06-26,North,Furniture,350.46,13,4730.43,85.66,370.49,4448.47,843.01,0
1128,2022-01-08,West,Furniture,374.02,13,4517.28,90.82,419.43,5344.22,2181.16,1
1129,2022-08-19,East,Electronics,161.34,15,1545.16,80.61,143.27,2314.48,647.76,0
1130,2022-10-28,West,Furniture,454.83,1,3931.57,86.23,435.17,453.92,170.98,0
1131,2022-01-24,East,Furniture,466.75,13,274.35,85.47,516.04,5482.81,708.45,0
1132,2022-06-13,North,Furniture,407.05,8,4503.22,117.65,466.88,3118.02,947.26,0
1133,2022-12-10,West,Grocery,282.25,7,209.14,114.76,288.36,2018.73,466.97,1
1134,2022-09-03,South,Clothing,85.15,6,102.01,103.85,99.32,489.22,163.73,0
1135,2022-06-27,West,Electronics,231.52,7,3471.35,92.77,208.57,1768.44,496.77,1
1136,2022-01-15,East,Furniture,424.63,19,2496.76,111.75,452.04,7435.19,1807.59,0
1137,2022-01-08,East,Furniture,227.62,4,2019.21,104.88,270.28,836.7,219.4,0
1138,2022-02-12,East,Clothing,395.8,10,1687.09,85.45,457.16,3934.86,864.94,0
1139,2022-07-16,South,Grocery,72.51,11,3014.68,93.41,81.67,845.9,232.41,1
1140,2022-08-09,South,Clothing,56.89,15,4802.17,94.3,47.01,796.5,115.07,0
1141,2022-01-15,North,Clothing,184.74,4,3882.96,113.13,160.4,797.72,257.35,1
1142,2022-04-30,West,Furniture,398.1,11,2755.96,116.76,461.78,4333.72,1465.91,0
1143,2022-12-02,North,Grocery,227.55,4,1073.39,91.23,273.0,867.98,262.0,0
1144,2022-04-18,South,Furniture,178.81,18,3865.26,115.4,158.89,3195.08,961.2,0
1145,2022-10-17,East,Clothing,383.77,5,2735.81,92.39,329.28,2009.74,627.63,1
1146,2022-02-14,South,Clothing,372.75,11,2695.26,93.91,375.81,4227.71,1424.46,1
1147,2022-10-09,West,Grocery,432.0,10,4409.05,99.51,454.58,3956.74,943.05,0
1148,2022-11-26,North,Grocery,439.97,15,1713.6,96.94,452.58,7131.31,2650.9,1
1149,2022-05-20,West,Clothing,381.92,15,3255.73,84.09,434.56,5823.22,1256.1,1
1150,2022-05-26,South,Electronics,20.0,2,4018.84,93.82,18.07,39.44,11.7,0
1151,2022-08-22,West,Electronics,118.53,1,2758.48,119.14,133.23,119.85,26.28,1
1152,2022-05-23,East,Electronics,444.68,13,2148.84,101.87,454.2,5776.71,1954.39,0
1153,2022-10-31,South,Clothing,54.66,12,3290.77,110.72,64.73,655.83,247.59,0
1154,2022-10-08,North,Clothing,229.97,16,4771.29,99.41,273.55,3317.55,448.44,0
1155,2022-08-31,East,Clothing,281.54,10,164.08,86.87,298.86,2548.23,823.16,0
1156,2022-01-26,East,Grocery,76.61,4,2774.92,81.37,66.51,306.41,86.15,0
1157,2022-12-03,East,Grocery,271.53,5,4531.57,119.96,324.44,1461.26,539.52,1
1158,2022-11-02,West,Grocery,296.89,4,3277.78,92.38,309.5,1193.2,474.85,1
1159,2022-12-19,East,Clothing,139.26,10,129.03,95.05,114.93,1507.82,556.46,1
1160,2022-12-14,East,Electronics,181.43,6,1262.55,90.51,181.75,1141.69,379.0,1
1161,2022-08-10,East,Furniture,115.17,5,4049.25,91.58,122.73,567.41,119.49,0
1162,2022-02-02,North,Furniture,25.49,5,4513.26,112.95,27.36,132.59,37.58,1
1163,2022-10-13,North,Grocery,434.21,12,3154.61,106.63,384.49,5374.42,1805.58,1
1164,2022-04-01,South,Clothing,374.23,8,2325.42,95.43,446.4,2928.65,1084.44,0
1165,2022-01-08,South,Grocery,218.8,15,3036.88,96.75,212.83,2989.15,680.93,0
1166,2022-11-16,North,Grocery,312.56,4,608.81,84.94,262.68,1277.66,478.39,1
1167,2022-11-30,West,Clothing,417.73,10,1145.48,95.4,457.76,4108.46,986.66,0
1168,2022-08-10,South,Electronics,338.97,11,4040.14,111.68,288.42,3653.03,1288.93,0
1169,2022-08-01,West,Clothing,424.75,12,2722.74,108.19,397.43,4700.55,1358.36,0
1170,2022-09-27,North,Clothing,176.1,10,4078.71,92.78,152.4,1738.36,522.5,0
1171,2022-10-06,West,Electronics,252.95,3,1006.14,84.54,236.92,829.37,296.77,1
1172,2022-09-07,North,Grocery,361.15,16,213.42,100.01,358.78,5382.96,1032.61,0
1173,2022-08-20,East,Electronics,176.11,7,4960.88,107.47,200.15,1211.76,282.79,0
1174,2022-10-23,East,Furniture,86.12,16,1095.05,96.08,98.03,1335.53,328.39,0
1175,2022-10-27,North,Grocery,52.36,15,1850.49,103.08,49.05,720.01,92.84,0
1176,2022-08-04,West,Furniture,45.45,6,1578.99,106.01,42.34,266.78,88.87,0
1177,2022-11-28,North,Electronics,331.15,6,2606.53,117.74,270.47,1988.14,563.83,1
1178,2022-09-02,North,Furniture,34.09,13,4282.79,89.68,39.22,400.51,69.71,0
1179,2022-01-19,West,Furniture,260.89,10,4608.56,98.81,211.74,2707.93,891.19,1
1180,2022-02-15,West,Furniture,497.33,5,416.0,102.97,521.61,2489.53,591.15,1
1181,2022-08-20,South,Electronics,394.12,14,3645.69,113.31,346.96,5464.77,1390.67,0
1182,2022-11-29,West,Grocery,119.89,18,121.36,116.99,101.3,1983.11,544.62,0
1183,2022-04-05,West,Clothing,93.09,14,2967.1,97.72,75.74,1256.2,263.04,0
1184,2022-08-18,North,Electronics,39.85,15,2056.7,87.39,38.18,558.81,98.72,0
1185,2022-08-19,West,Furniture,303.3,9,354.22,117.69,306.6,2634.16,910.03,0
1186,2022-05-06,North,Electronics,392.46,18,3072.93,105.07,414.12,7246.07,2225.21,1
1187,2022-10-09,East,Clothing,219.78,8,236.46,112.2,177.54,1874.53,768.91,1
1188,2022-03-02,South,Clothing,416.3,17,3701.42,84.42,476.6,7557.18,2386.68,1
1189,2022-06-15,East,Grocery,363.53,14,904.51,84.94,433.33,4981.23,1696.1,0
1190,2022-08-14,South,Electronics,62.58,6,3086.28,105.74,52.26,405.02,150.51,1
1191,2022-02-03,East,Electronics,380.34,4,2011.32,114.54,445.64,1461.55,285.87,0
1192,2022-03-27,East,Grocery,414.44,13,1304.18,103.08,377.06,5736.88,2498.55,1
1193,2022-09-20,North,Electronics,389.0,4,230.35,102.48,344.54,1506.49,328.61,0
1194,2022-01-15,South,Electronics,264.56,9,3307.37,118.16,293.67,2525.59,843.84,1
1195,2022-06-15,East,Clothing,218.53,17,3424.25,104.31,209.26,3540.57,1186.61,0
1196,2022-04-10,West,Furniture,326.25,13,3254.48,93.31,359.51,4367.32,1281.9,1
1197,2022-01-11,West,Furniture,309.83,12,3512.89,95.04,364.69,3954.45,1286.64,1
1198,2022-06-28,South,Electronics,343.11,4,2435.18,91.84,345.16,1280.58,188.75,0
1199,2022-06-29,West,Clothing,466.65,5,302.02,90.03,502.06,2497.59,836.69,1
1200,2022-01-20,West,Electronics,89.18,5,2939.73,91.47,84.44,408.81,136.59,0
1201,2022-09-26,East,Electronics,54.16,6,608.5,112.52,44.17,335.26,122.59,1
1202,2022-02-20,North,Grocery,65.3,4,1597.32,100.71,62.22,264.56,101.86,1
1203,2022-09-20,South,Clothing,71.29,7,1806.33,108.41,67.41,532.28,187.53,1
1204,2022-08-25,East,Electronics,201.97,17,3541.85,105.36,241.12,3185.06,829.89,0
1205,2022-10-01,West,Furniture,135.85,12,3352.61,99.59,136.79,1608.12,306.69,0
1206,2022-09-21,North,Electronics,411.36,11,299.85,92.6,423.79,4932.77,1440.27,1
1207,2022-12-24,North,Clothing,358.45,14,1085.75,116.9,409.02,5294.24,1889.06,1
1208,2022-01-16,North,Furniture,97.23,6,1341.65,100.2,78.97,540.42,86.95,0
1209,2022-06-14,South,Furniture,62.37,19,1912.99,109.63,69.46,1247.51,365.17,1
1210,2022-05-21,North,Grocery,175.61,13,1720.89,110.2,163.62,2117.7,565.78,0
